item_id,item_name,year_released,item_type,views
sw0763,Snow Chewbacca,2016,M,0
sw0764,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands - Backpack attached to Neck Bracket with Plate, Modified w/ Clip Ring",2016,M,2
sw0764b,"Snowtrooper, Light Bluish Gray Hips, Light Bluish Gray Hands - Backpack Directly Attached to Neck Bracket",2017,M,0
sw0765,"Hoth Rebel Trooper White Uniform Tan Beard, without Backpack",2016,M,0
sw0766,Silver Protocol Droid U-3PO,2016,M,0
sw0767,"Gonk Droid GNK Power Droid, Reddish Brown",2016,M,0
sw0768,Death Star Droid,2016,M,0
sw0769,Death Star Trooper Imperial Navy Trooper,2016,M,0
sw0770,Grand Moff Wilhuff Tarkin - Swept Back Hair,2016,M,0
sw0771,"Han Solo, Dark Blue Legs, Vest with Pockets, Wavy Hair",2016,M,0
sw0772,"Han Solo - Stormtrooper Outfit, Printed Legs",2016,M,0
sw0773,"Astromech Droid, R3-M3",2016,M,0
sw0774,"Imperial Non-Commissioned Officer Lieutenant / Security, Stormtrooper Captain",2016,M,0
sw0775,Imperial Officer - Light Bluish Gray Uniform,2016,M,0
sw0776,Interrogation Droid Syringe,2016,M,0
sw0777,"Luke Skywalker - Stormtrooper Outfit, Printed Legs",2016,M,1
sw0778,"Luke Skywalker Tatooine, White Legs, Stern / Smile Face Print",2016,M,0
sw0779,"Princess Leia White Dress, Detailed Belt",2016,M,0
sw0780,Bistan,2016,M,1
sw0781,Director Orson Callan Krennic,2016,M,0
sw0782,K-2SO Droid,2016,M,0
sw0783,Baze Malbus,2016,M,2
sw0784,Rebel Trooper Lieutenant Sefla,2016,M,0
sw0785,Imperial Ground Crew Technician Kent Deezling,2016,M,3
sw0786,Rebel Trooper Private Basteren,2016,M,0
sw0787,Scarif Stormtrooper Shoretrooper Captain,2016,M,0
sw0788,Imperial TIE Fighter / Striker Pilot,2016,M,0
sw0789,Chirrut mwe Imwe,2016,M,1
sw0790,Cassian Andor Dark Blue Coat,2016,M,0
sw0791,Jyn Erso,2016,M,4
sw0792,Rebel Trooper Corporal Eskro Casrich,2016,M,0
sw0793,Rebel Pilot U-wing / Y-wing,2016,M,0
sw0794,Bodhi Rook,2016,M,0
sw0795,Imperial Hovertank Pilot Imperial Tank Trooper,2016,M,0
sw0796,Imperial Death Trooper Specialist / Commander,2016,M,0
sw0797,"Imperial AT-ST Driver Helmet with Printed Goggles, Light Bluish Gray Jumpsuit, Printed Legs",2016,M,0
sw0798,Pao - without Sticker on Backpack,2016,M,0
sw0798s,Pao - with Sticker on Backpack,2016,M,0
sw0799,Worker Droid,2016,M,1
sw0800,Rebel Pilot U-wing,2017,M,0
sw0801,Rebel Pilot Y-wing Dark Blue Jumpsuit,2017,M,0
sw0802,Imperial Shuttle Pilot - Light Nougat,2017,M,0
sw0803,"Rebel Trooper, Goggles, Gray Helmet, Black Beard Private Kappehl",2017,M,0
sw0804,"Rebel Trooper, Goggles, Dark Tan Helmet, Brown Beard Corporal Rostok",2017,M,0
sw0805,"Rebel Trooper - Light Nougat Head, Helmet with Pearl Dark Gray Band Private Calfor",2017,M,0
sw0806,"Rebel Trooper, Reddish Brown Head, Helmet with Pearl Dark Gray Band Corporal Tonc",2017,M,0
sw0807,Imperial Death Trooper,2017,M,0
sw0808,"Darth Maul, without Cape",2017,M,1
sw0809,"Astromech Droid, R3-S1, Rebel",2017,M,0
sw0810,"Qui-Gon Jinn, without Cape",2017,M,1
sw0811,Grand Admiral Thrawn,2017,M,0
sw0812,"Obi-Wan Kenobi Young, Printed Legs, without Cape",2017,M,2
sw0813,Cassian Andor Reddish Brown Jacket,2017,M,0
sw0814,Jyn Erso - Imperial Ground Crew Disguise,2017,M,0
sw0815,Scarif Stormtrooper Shoretrooper,2017,M,0
sw0816,Admiral Raddus,2017,M,0
sw0817,Kanan Jarrus Blind,2017,M,1
sw0818,Lando Calrissian - General Insignia Light Bluish Gray Legs,2017,M,0
sw0819,"Rebel Pilot A-wing Open Helmet, Green Jumpsuit",2017,M,0
sw0820,Rebel Ground Crew,2017,M,1
sw0821,Weequay Skiff Guard - Printed Legs,2017,M,0
sw0822,Boba Fett - Clone Head,2017,M,0
sw0823,"Han Solo, Dark Brown Legs, Wavy Hair",2017,M,0
sw0824,Moroff,2017,M,0
sw0825,"Astromech Droid, R3-M2",2017,M,0
sw0826,Snowspeeder Pilot Zev Senesca - Pearl Dark Gray Helmet,2017,M,0
sw0827,Snowspeeder Gunner Will Scotian,2017,M,0
sw0828,Bossk - Olive Green,2017,M,0
sw0829,Anakin Skywalker - Transformation Process,2017,M,0
sw0830,4-LOM,2017,M,0
sw0831,IG-88,1900,M,0
sw0831a,IG-88 with Round 1 x 1 Plate,2017,M,0
sw0832,First Order Officer Major / Colonel,2017,M,0
sw0833,Aayla Secura,2017,M,1
sw0834,"Darth Vader Light Nougat Head, Plain Arms",2017,M,0
sw0835,Medical Droid Black Legs,2017,M,0
sw0836,FX-Series Medical Assistant Droid,2017,M,0
sw0837,Clone Trooper Gunner Phase 2 - Scowl,2017,M,0
sw0838,Prowler 1000 Exploration Droid,2017,M,2
sw0839,Guavian Security Soldier,2017,M,0
sw0840,Bala-Tik,2017,M,1
sw0841,"Han Solo, Old",2017,M,1
sw0842,First Order Heavy Assault Stormtrooper Rounded Mouth Pattern - Backpack,2017,M,0
sw0843,Quarrie,2017,M,4
sw0844,"Boba Fett, Young - Light Nougat Head, Crooked Malicious Smile",2017,M,0
sw0845,Jango Fett Angry,2017,M,3
sw0846,Obi-Wan Kenobi Mid-Length Tousled with Center Part Hair and Headset,2017,M,0
sw0847,"Imperial Probe Droid, Black Sensors, with Stand",2017,M,0
sw0847a,"Imperial Probe Droid, Black Sensors, without Stand",2018,M,1
sw0848,Kordi - Dark Green Legs,2017,M,1
sw0849,Zander - Dark Tan Jacket,2017,M,0
sw0850,Scarif Stormtrooper Shoretrooper Squad Leader,2017,M,2
sw0851,Rowan - Tan Jacket,2017,M,0
sw0852,M-OC Hunter Droid,2017,M,1
sw0853,"Resistance Trooper Female - Dark Tan Hoodie Jacket, Ammo Pouch, Helmet without Chin Guard",2017,M,0
sw0854,General Hux - Hair,2017,M,0
sw0855,BB-9E,2017,M,0
sw0856,Supreme Leader Snoke,2017,M,1
sw0857,Rose Tico,2017,M,7
sw0858,Finn - Worn Jacket,2017,M,0
sw0859,Kylo Ren Cape,2017,M,0
sw0860,"First Order TIE Pilot, Two Red Stripes on Helmet",2017,M,0
sw0861,Resistance Bomber Pilot,2017,M,0
sw0862,Resistance Bombardier Nix Jerd,2017,M,1
sw0863,Vice Admiral Holdo,2017,M,0
sw0864,Resistance Gunner Paige,2017,M,0
sw0865,Poe Dameron Jumpsuit,2017,M,0
sw0866,Rey - Light Bluish Gray Tied Robe,2017,M,1
sw0867,"Resistance Trooper - Dark Tan Hoodie Jacket, Harness, Beard, Helmet with Chin Guard",2017,M,0
sw0868,Captain Poe Dameron,2017,M,0
sw0869,First Order Walker Driver,2017,M,0
sw0870,First Order Officer Lieutenant / Captain,2017,M,0
sw0871,First Order Shuttle Pilot,2017,M,0
sw0872,First Order Stormtrooper Squad Leader Rounded Mouth Pattern,2017,M,0
sw0873,First Order Medical Droid,2017,M,0
sw0874,BB-8 with Santa Hat,2017,M,0
sw0875,First Order Snowtrooper without Backpack,2017,M,6
sw0876,Resistance Officer Major Brance,2017,M,0
sw0877,Imperial Officer Major / Colonel / Commodore,2017,M,0
sw0878,Princess Leia Hoth Outfit White,2017,M,0
sw0879,"Han Solo, Dark Brown Legs with Holster Pattern, Dark Blue Jacket, Wavy Hair",2017,M,0
sw0880,"Luke Skywalker Jedi Master, Endor, Dark Tan Hair, Stern / Smile",2015,M,0
sw0880a,"Luke Skywalker Jedi Master, Endor, Tan Hair, Stern / Smile",2015,M,7
sw0881,Sandspeeder Gunner,2018,M,1
sw0882,Sandspeeder Pilot,2018,M,0
sw0883,Resistance Speeder Pilot Nodin Chavdri,2018,M,0
sw0884,Resistance Pilot A-wing Tallissan Tallie Lintra,2018,M,0
sw0885,Kylo Ren without Cape,2018,M,0
sw0886,First Order Stormtrooper Executioner,2018,M,0
sw0887,"Luke Skywalker, Old",2018,M,0
sw0888,Rey - Dark Tan Jacket,2018,M,5
sw0889,Mace Windu Dark Tan Legs,2018,M,0
sw0890,Captain Poe Dameron Headset,2018,M,1
sw0891,Admiral Ematt,2018,M,0
sw0892,"Resistance Trooper - Dark Tan Hoodie Jacket, Ammo Pouch, Stubble, Helmet with Chin Guard",2018,M,0
sw0893,Wuher,2018,M,0
sw0894,"Sandtrooper Sergeant - White Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",2018,M,0
sw0895,"Astromech Droid, R3-T2",2018,M,0
sw0896,Jawa - Straps with Black Stains,2018,M,0
sw0897,Jawa - Tattered Shirt,2018,M,0
sw0898,Greedo with Belt on Torso,2018,M,0
sw0900,Finn - First Order Officer Disguise,2018,M,0
sw0901,Rose Tico - First Order Officer Disguise,2018,M,0
sw0902,"First Order TIE Pilot, Three White Lines on Helmet",2018,M,0
sw0903,DJ Code Breaker,2018,M,0
sw0904,Captain Phasma Pointed Mouth Pattern,2018,M,0
sw0905,First Order Stormtrooper Pointed Mouth Pattern,2017,M,0
sw0906,"Yoda Olive Green, Belt Pattern",2018,M,0
sw0907,"Luke Skywalker Dagobah, Tan Tank Top, Backpack",2018,M,0
sw0908,"Astromech Droid, R2-D2, Dirt Stains on Front",2018,M,0
sw0909,Barriss Offee - Skirt,2018,M,1
sw0910,"Clone Trooper Phase 1 - Printed Legs, Scowl",2018,M,1
sw0911,Ki-Adi-Mundi Printed Legs,2018,M,1
sw0912,Imperial Emigration Officer Imperial Navy Trooper - Corporal Zuzanu Latt,2018,M,0
sw0913,Imperial Recruitment Officer Chief / Navy Captain,2018,M,0
sw0914,"Imperial Patrol Trooper - Male, Light Nougat Head, Scowl",2018,M,0
sw0915,"Han Solo, White Jacket, Black Legs with Dirt Stains",2018,M,0
sw0916,Qira - Jacket with Collar,2018,M,0
sw0917,Moloch,2018,M,1
sw0918,Rebolt,2018,M,0
sw0919,Tobias Beckett - Imperial Mudtrooper Disguise Army Captain,2018,M,0
sw0920,Qira - Tan Jacket,2018,M,0
sw0921,"Han Solo, Black Legs with Holster Pattern, Brown Jacket with Black Shoulders",2018,M,0
sw0922,Chewbacca - Crossed Bandoliers,2018,M,1
sw0923,"Lando Calrissian, Young Short Cape with Collar",2018,M,0
sw0924,Quay Tolsite,2018,M,0
sw0925,Han Solo - Imperial Mudtrooper Uniform,2018,M,0
sw0926,"Imperial TIE Fighter Pilot - Light Nougat Head, Scowl, White Insignia on Helmet",2018,M,0
sw0927,"Mimban Stormtrooper - Male, Light Nougat Head, Scowl",2018,M,0
sw0928,DD-BD,2018,M,0
sw0929,Kessel Operations Droid S1D6-SA-5,2018,M,0
sw0930,Dwarf Spider Droid Black Dome,2018,M,1
sw0931,"Poe Dameron Pilot Jumpsuit, Hair Swept Left Tousled",2018,M,0
sw0932,"Rebel Pilot Y-wing Jon ""Dutch"" Vander, Gold Leader - Printed Legs",2018,M,0
sw0933,"Astromech Droid, R2-BHD",2018,M,0
sw0934,Han Solo - Mudtrooper,2018,M,0
sw0935,Kessel Mine Worker,2018,M,0
sw0936,2-1B Medical Droid Dotted Badge and Peeling Paint Pattern,2018,M,0
sw0937,"Astromech Droid, R5-A2",2018,M,0
sw0938,RA-7 Protocol Droid Pearl Dark Gray,2018,M,0
sw0939,"Anakin Skywalker Black Legs, Headset",2018,M,0
sw0940,Enfys Nest,2018,M,0
sw0941,Tobias Beckett,2018,M,0
sw0942,Weazel,2018,M,0
sw0943,"Astromech Droid, R2-Q2 Large Red Dots",2018,M,0
sw0944,Biggs Darklighter Dual Molded Helmet,2018,M,0
sw0945,Drydens Guard Hylobon Enforcer - Open Mouth,2018,M,0
sw0946,Qira - Fur Coat,2018,M,0
sw0947,Elite Praetorian Guard Pointed Helmet - Skirt,2018,M,1
sw0948,Chewbacca - Crossed Bandoliers and Goggles,2018,M,0
sw0949,Han Solo - Fur Coat and Goggles,2018,M,0
sw0950,Range Trooper,2018,M,0
sw0951,Imperial Gunner Imperial Conveyex Gunner,2018,M,0
sw0952,"Luke Skywalker Pilot, Dual Molded Helmet",2018,M,0
sw0953,Val,2018,M,0
sw0954,Drydens Guard Hylobon Enforcer - Closed Mouth,2018,M,0
sw0955,Rio Durant,2018,M,1
sw0956,"2-1B Medical Droid Dotted Badge Pattern, Dark Bluish Gray Legs",2018,M,0
sw0957,"Luke Skywalker Bacta Tank Outfit, Dark Tan Hair",2018,M,0
sw0958,"Princess Leia Hoth Outfit White, Crooked Smile",2018,M,0
sw0959,FX-7 Medical Assistant Droid,2018,M,0
sw0960,"Sandtrooper Enlisted - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",2018,M,0
sw0961,"Sandtrooper Squad Leader Captain - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack",2018,M,0
sw0962,First Order Stormtrooper Squad Leader Pointed Mouth Pattern,2017,M,0
sw0963,Antoc Merrick,2018,M,0
sw0964,Dwarf Spider Droid Reddish Brown Dome,2008,M,0
sw0965,"Dwarf Spider Droid Dark Bluish Gray Dome, Dark Bluish Gray Cone 1 x 1",2013,M,0
sw0966,"Dwarf Spider Droid Dark Bluish Gray Dome, Mini Blaster / Shooter",2016,M,0
sw0967,Droideka - Destroyer Droid Black Claws,2018,M,0
sw0968,IG-88 without Round 1 x 1 Plate,2018,M,0
sw0969,Cloud Car Pilot,2018,M,0
sw0970,Ugnaught,2018,M,1
sw0971,"Luke Skywalker Cloud City, Dark Tan Shirt",2018,M,0
sw0972,Princess Leia - Bespin Outfit,2018,M,0
sw0973,"Lando Calrissian, Cloud City Outfit Coiled Texture Hair",2018,M,0
sw0974,"Lobot - Light Nougat, Dark Orange Eyebrows",2018,M,0
sw0975,"Bespin Guard - Light Nougat Head, Detailed Gold Trim, Moustache",2018,M,0
sw0976,Han Solo - Dual Molded Legs,2018,M,1
sw0977,"Boba Fett - Pauldron, Helmet, Jet Pack, Printed Arms and Legs, Clone Head",2018,M,1
sw0978,Han Solo in Carbonite Block with Handles,1900,M,0
sw0979,Aldar Beedo One Piece,2001,M,0
sw0980,Sebulba,1999,M,3
sw0981,Darth Vader Bacta Tank,2019,M,0
sw0982,Imperial Transport Pilot Athex,2019,M,0
sw0983,Mouse Droid MSE-6-series Repair Droid - Tile with Clip,2019,M,0
sw0984,Han Solo in Carbonite Brick 1 x 2 x 5,1900,M,0
sw0985,Black VIP,2018,M,1
sw0986,Inferno Squad Agent with Utility Belt Frown,2019,M,7
sw0987,"Inferno Squad Agent Frown, Sunken Eyes",2019,M,0
sw0988,"Inferno Squad Agent Open Mouth, Grimacing",2019,M,0
sw0989,Elite Praetorian Guard Flat Helmet,2019,M,0
sw0990,Elite Praetorian Guard Pointed Helmet - Legs,2019,M,1
sw0991,"Luke Skywalker Pilot, Printed Legs, Visor Up / Down",2019,M,0
sw0992,"Sandtrooper Squad Leader/Captain - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack Dual Molded Helmet",2019,M,0
sw0994,"Princess Leia White Dress, Detailed Belt, Crooked Smile",2019,M,0
sw0995,Rebel Fleet Trooper - Detailed Vest,2019,M,1
sw0996,Kashyyyk Battle Droid / AAT Driver Battle Droid,2019,M,0
sw0997,Stormtrooper Dual Molded Helmet,1900,M,2
sw0997a,"Imperial Stormtrooper Dual Molded Helmet, Black Squares on Back - Male, Light Nougat Head, Scowl",2019,M,1
sw0997b,"Imperial Stormtrooper Dual Molded Helmet, Gray Squares on Back - Male, Light Nougat Head, Scowl",2019,M,2
sw0998,Praetorian Training Droid,2019,M,1
sw0999,Luke Skywalker with Utility Belt and Grappling Hook,2019,M,20
sw1000,Iden Versio Inferno Squad Commander,2019,M,0
sw1001,"Anakin Skywalker Short Legs, Reddish Brown Aviator Cap",2019,M,0
sw1002,"Clone Scout Trooper, 41st Elite Corps Phase 2 - Kashyyyk Camouflage, Dark Tan Markings on Legs, Scowl",2019,M,0
sw1003,"Clone Trooper Commander Gree, 41st Elite Corps Phase 2 - Kashyyyk Camouflage, Dark Tan Markings on Legs, Scowl",2019,M,67
sw1004,"Mouse Droid MSE-6-series Repair Droid - Black / Dark Bluish Gray, Open Stud Wheels",2019,M,0
sw1005,Resistance Bomber Pilot - Finch Dallow,2019,M,2
sw1006,"Kylo Ren Tattered Robe, Scar",2019,M,0
sw1007,"Imperial Scout Trooper Dual Molded Helmet - Male, Light Nougat Head, Scowl",2019,M,0
sw1008,"Hoth Rebel Trooper White Uniform, Dark Tan Legs Brown Angular Beard",2019,M,0
sw1009,"Snowtrooper, Printed Legs, Dark Tan Hands",2019,M,0
sw1010,Major Vonreg,2019,M,0
sw1011,"General Leia Dark Tan Turtleneck, Detailed Vest",2019,M,0
sw1012,Kaz Xiono,2019,M,1
sw1013,"Astromech Droid, R1-J5 Bucket",2019,M,1
sw1014,"Hoth Rebel Trooper White Uniform, Dark Tan Legs White Beard",2019,M,0
sw1015,"Hoth Rebel Trooper White Uniform, Dark Tan Legs Frown",2019,M,0
sw1016,"Hoth Rebel Trooper White Uniform, Dark Tan Legs Open Mouth Smile",2019,M,0
sw1017,"Imperial Probe Droid, Black Sensors, Single Bar Frame Octagonal",2019,M,0
sw1018,Griff Halloran,2019,M,1
sw1019,"Poe Dameron Pilot Jumpsuit without Belts and Pipe, Hair",2019,M,0
sw1020,Zuckuss,2019,M,0
sw1021,"Han Solo, Dark Brown Legs with Holster Pattern, Dark Blue Jacket, Wavy Hair, Smile / Frown",2019,M,0
sw1022,Princess Leia 20th Anniversary Torso,2019,M,0
sw1023,"Padme Naberrie Amidala, Medium Legs",2019,M,0
sw1024,"Luke Skywalker Pilot, 20th Anniversary Torso",2019,M,0
sw1025,Dak Ralter Jumpsuit Pockets and Three Bullets on Right Leg,2019,M,0
sw1026,"Hoth Rebel Trooper White Uniform, Dark Tan Legs, Backpack Cheek Lines",2019,M,0
sw1027,"Lando Calrissian, Cloud City Outfit 20th Anniversary Torso",2019,M,0
sw1028,"Wookiee Warrior, Printed Legs",2019,M,0
sw1029,Darth Vader 20th Anniversary Torso,2019,M,0
sw1030,"Dwarf Spider Droid Light Bluish Gray Dome, Mini Blaster/Shooter",2019,M,0
sw1031,"Imperial Shadow Trooper Dual Molded Helmet - Male, Light Nougat Head, Scowl",2019,M,0
sw1032,"Han Solo, Blue Legs 20th Anniversary Torso",2019,M,0
sw1033,Finn in Bacta Suit,2019,M,4
sw1034,BB-8 Large Photoreceptor,2019,M,0
sw1035,Captain Antilles Dark Tan Shirt,2019,M,0
sw1036,"Princess Leia White Dress, Detailed Belt, Skirt Part",2019,M,0
sw1037,Bail Organa - Olive Green Cloak,2019,M,0
sw1038,Biggs Darklighter Hair,2019,M,0
sw1039,"Luke Skywalker, Old Dark Brown Robe",2019,M,0
sw1040,Festive Gonk Droid GNK Power Droid,2019,M,0
sw1041,"Gonk Droid GNK Power Droid, Dark Turquoise",2019,M,0
sw1042,Mouse Droid MSE-6-series Repair Droid - Sloped Sides,2019,M,0
sw1043,Imperial Officer Junior Lieutenant / Lieutenant - Dual Molded Legs,2019,M,0
sw1044,Imperial Crewmember - Printed Arms,2019,M,0
sw1045,"Imperial Gunner Closed Mouth, White Imperial Logo",2019,M,0
sw1046,"Obi-Wan Kenobi Old, Standard Cape, Hood Basic",2019,M,0
sw1047,Temmin Snap Wexley - Medium Nougat Lines Under Eyes and Chin,2019,M,0
sw1048,Lieutenant Connix,2019,M,0
sw1049,Poe Dameron White Shirt,2019,M,0
sw1050,Zorii Bliss,2019,M,0
sw1051,D-O,2019,M,0
sw1052,"Astromech Droid, Dark Turquoise",2019,M,0
sw1053,First Order Snowtrooper with Cape,2019,M,0
sw1054,Rey - White Tied Robe,2019,M,1
sw1055,First Order Jet Trooper,2019,M,0
sw1056,First Order Treadspeeder Driver,2019,M,0
sw1057,The Mandalorian Din Djarin / Mando - Brown Durasteel Armor,2019,M,0
sw1058,Carasynthia Cara Dune,2019,M,0
sw1059,Klatooinian Raider with Armor Neck,2019,M,0
sw1060,Klatooinian Raider with Helmet,2019,M,0
sw1061,Supreme Leader Kylo Ren Cape,2019,M,0
sw1062,General Pryde,2019,M,0
sw1063,Knight of Ren Aplek,2019,M,0
sw1064,Knight of Ren Ushar,2019,M,0
sw1065,Sith Trooper - Episode 9,2019,M,1
sw1066,Finn - Medium Nougat Jacket and Dark Blue Legs with Holster,2019,M,0
sw1067,"Lando Calrissian, Old Cape with Collar",2019,M,1
sw1068,Boolio,2019,M,0
sw1069,Obi-Wan Kenobi Old with Light Bluish Gray Hair - 20th Anniversary Torso,2019,M,0
sw1070,Yuletide Squadron Pilot,2019,M,1
sw1071,Master Yoda,2019,M,1
sw1072,Supreme Leader Kylo Ren,2020,M,0
sw1073,T-16 Skyhopper Pilot - Detailed Belts,2020,M,0
sw1074,"Tusken Raider - Head Spikes, Diagonal Belt",2020,M,3
sw1075,Sith Jet Trooper,2020,M,0
sw1076,Sith Fleet Officer,2020,M,3
sw1077,"Mandalorian Tribe Warrior - Female, Black Cape, Light Bluish Gray Helmet with Antenna / Rangefinder",2020,M,1
sw1078,"Mandalorian Tribe Warrior - Female, Dark Brown Cape, Green Helmet with Antenna / Rangefinder",2020,M,0
sw1079,"Mandalorian Tribe Warrior - Male, Dark Brown Cape, Dark Orange Helmet",2020,M,0
sw1080,"Mandalorian Tribe Warrior - Male, Olive Green Cape, Dark Azure Helmet",2020,M,0
sw1081,"Wedge Antilles - Printed Legs, Three Bullets",2020,M,0
sw1082,Obi-Wan Kenobi Dirt Stains,2020,M,0
sw1083,Anakin Skywalker Dirt Stains,2020,M,0
sw1084,"Obi-Wan Kenobi Old, Detailed Robe and Head",2020,M,0
sw1085,"Astromech Droid, R2-D2, Flat Silver Head, Dark Pink Dots and Large Receptor",2020,M,0
sw1086,Luke Skywalker Poncho,2020,M,0
sw1087,Knight of Ren Trudgen,2020,M,1
sw1088,Jannah,2020,M,0
sw1089,Knight of Ren Vicrul,2020,M,0
sw1090,Clone Trooper Phase 1 - Large Blue Eyes,2011,M,0
sw1091,Darth Maul - Printed Mechanical Legs Crimson Dawn Crime Lord,2020,M,2
sw1092,"Rebel Pilot A-wing Open Helmet, Dark Green Jumpsuit, Smile / Scared Arvel Crynyd",2020,M,0
sw1093,"Clone Jet Trooper, 501st Legion Phase 2 - Nougat Head",2020,M,0
sw1094,"Clone Trooper, 501st Legion Phase 2 - White Arms, Nougat Head",2020,M,0
sw1095,"Anakin Skywalker Dirt Stains, Headset",2020,M,0
sw1096,Ahsoka Tano Adult - Dark Blue Jumpsuit,2020,M,1
sw1097,"Clone Trooper, 332nd Company Phase 2 - Nougat Head",2020,M,1
sw1098,Knight of Ren Kuruk,2020,M,0
sw1099,Knight of Ren Cardo,2020,M,1
sw1100,"Clone Airborne Trooper, 212th Attack Battalion Phase 2 - White Arms, Dirt Stains, Dark Bluish Gray Cloth Kama, Nougat Head",2020,M,1
sw1101,General Maximillian Veers - Helmet with Goggles Print,2020,M,0
sw1102,"Snowtrooper, Printed Legs, Dark Tan Hands, Frown",2020,M,0
sw1103,"Snowtrooper, Printed Legs, Dark Tan Hands, Cheek Lines, Frown",2020,M,0
sw1104,"AT-AT Driver - Dark Red Imperial Logo, Cheek Lines, Frown",2020,M,4
sw1105,"AT-AT Driver - Dark Red Imperial Logo, Cheek Lines, Smile",2020,M,0
sw1106,"Darth Vader Printed Arms, Spongy Cape",2020,M,0
sw1107,Emperor Palpatine Hood Basic,2020,M,0
sw1108,Vi Moradi,2020,M,0
sw1109,Lieutenant Bek,2020,M,0
sw1110,"Astromech Droid, U5-GG",2020,M,0
sw1111,"Gonk Droid GNK Power Droid, Sand Green",2020,M,0
sw1112,"Darth Vader Printed Arms, Traditional Starched Fabric Cape",2020,M,0
sw1113,Grogu / The Child / Baby Yoda,2020,M,1
sw1114,Greef Karga,2020,M,0
sw1115,IG-11,2020,M,0
sw1116,"Imperial Scout Trooper Dual Molded Helmet - Male, Light Nougat Head, Cheek Lines",2020,M,0
sw1117,Poe Dameron Green Christmas Sweater with BB-8,2020,M,1
sw1118,D-O with Santa Hat,2020,M,0
sw1119,Pit Droid,2020,M,0
sw1120,Snowman Gonk Droid GNK Power Droid,2020,M,0
sw1121,Darth Vader Red Christmas Sweater with Death Star,2020,M,1
sw1122s,Human in Carbonite Brick 1 x 2 x 5 with Sticker,1900,M,0
sw1123s,Mythrol in Carbonite Brick 1 x 2 x 5 with Sticker,1900,M,0
sw1124,Ponda Baba,2020,M,0
sw1125,Dr. Cornelius Evazan,2020,M,0
sw1126,Labria KarduesaiMalloc,2020,M,0
sw1127,Garindan,2020,M,0
sw1128,Momaw Nadon,2020,M,0
sw1129,Kabe,2020,M,0
sw1130,Hrchek Kal Fas,2020,M,0
sw1131,"Sandtrooper Enlisted - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack, Frown Dual Molded Helmet",2020,M,0
sw1132,"Sandtrooper Squad Leader/Captain - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack, Frown Dual Molded Helmet",2020,M,0
sw1133,Snowman - Imperial Pilot Helmet,2016,M,0
sw1134,Snowman - Rebel Pilot Helmet,2018,M,1
sw1135,"The Mandalorian Din Djarin / Mando - Silver Beskar Armor, Cape",2021,M,1
sw1136,NI-L8 Protocol Droid,2021,M,0
sw1137,"Imperial Stormtrooper Dual Molded Helmet, Gray Squares on Back - Male, Light Nougat Head, Frown",2021,M,0
sw1138,"Imperial TIE Fighter Pilot - Light Nougat Head, Frown",2021,M,0
sw1139,"Luke Skywalker Pilot, Printed Legs, Visor Up / Down, Askew Front Panel",2021,M,0
sw1140,General Jan Dodonna,2021,M,0
sw1141,Darth Vader Traditional Starched Fabric Cape,2021,M,0
sw1142,Imperial Officer,2021,M,0
sw1143,"Luke Skywalker Hoth, Balaclava Head",2021,M,0
sw1145,"Poe Dameron Medium Nougat Jacket, Helmet",2021,M,0
sw1146,"Clone Trooper Commander Phase 1 - Bright Light Orange Arms, Nougat Head",2021,M,0
sw1147,"Yoda Olive Green, Backpack Pattern",2021,M,1
sw1148,"Clone Commando Sergeant Hunter, Experimental Unit Clone Force 99",2021,M,0
sw1149,"Clone Commando Wrecker, Experimental Unit Clone Force 99",2021,M,1
sw1150,"Clone Commando Tech, Experimental Unit Clone Force 99",2021,M,0
sw1151,"Clone ARC Trooper Corporal Echo, Experimental Unit Clone Force 99",2021,M,0
sw1152,"Clone Commando Commander Crosshair, Imperial Elite Squad",2021,M,0
sw1153,"Gonk Droid GNK Power Droid, Experimental Unit Clone Force 99 - Dark Bluish Gray, Black Feet Gonky",2021,M,0
sw1154,General Maximillian Veers - Cap,2021,M,0
sw1155,Darth Maul - Printed Legs with Silver Armor,2021,M,0
sw1156,Greef Karga - Black Magistrate Robe and Gray Beard,2021,M,1
sw1157,"Imperial Artillery Stormtrooper - Male, Light Nougat Head, Cheek Lines",2021,M,0
sw1158,"Boba Fett - Repainted Beskar Armor, Jet Pack, Rangefinder",2021,M,0
sw1159,Fennec Shand Helmet,2021,M,0
sw1160,Moff Gideon,2021,M,0
sw1161,Dark Trooper,2021,M,1
sw1162,Gar Saxon,2021,M,0
sw1163,Bo-Katan Kryze,2021,M,3
sw1164,Mandalorian Loyalist,2021,M,1
sw1165,"Mace Windu Dark Tan Legs, Open Mouth",2021,M,1
sw1166,"The Mandalorian Din Djarin / Mando - Silver Beskar Armor, Jet Pack",2021,M,0
sw1167,"Imperial Stormtrooper - Male, Dual Molded Helmet with Gray Squares on Back, Reddish Brown Head, Grimace",2021,M,0
