item_id,item_name,year_released,item_type,views
cty0168,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Blue Legs, Dark Bluish Gray Knit Cap",2010,M,0
cty0169,"Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Reddish Brown Female Hair over Shoulder, Peach Lips",2010,M,0
cty0170,"Overalls Farmer Green, Red Short Bill Cap, Beard and Glasses",2010,M,0
cty0171,"Farm Hand, Female, Overalls Blue over V-Neck Shirt",2010,M,0
cty0172,"Suit Black, Black Hat, Silver Sunglasses - Airport Limo Driver",2010,M,0
cty0173,"Fire - Reflective Stripes, Black Legs, Silver Fire Helmet, Thin Grin with Teeth",2010,M,0
cty0174,"Police - City Leather Jacket with Gold Badge, White Hat, Dark Blue Sunglasses",2006,M,0
cty0175,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Black Legs, Red Short Bill Cap, Glasses",2010,M,0
cty0176,"Overalls Farmer Green, Black Short Bill Cap",2010,M,0
cty0177,"Plaid Button Shirt, Blue Legs, Dark Brown Short Tousled Hair, Lopsided Grin with Teeth",2010,M,0
cty0178,"Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap, Glasses",2010,M,0
cty0179,"Sweater Cropped with Bow, Heart Necklace, Tan Legs, Reddish Brown Hair Female Ponytail, Brown Eyebrows, Thin Grin",2010,M,0
cty0179a,"Sweater Cropped with Bow, Heart Necklace, Tan Legs, Reddish Brown Hair Female Ponytail, Black Eyebrows, Thin Grin",2010,M,0
cty0180,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Blue Legs, Dark Orange Short Tousled Hair, Brown Eyebrows, Backpack",2010,M,0
cty0180a,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Blue Legs, Dark Orange Short Tousled Hair, Red Eyebrows, Backpack",2010,M,0
cty0181,"Dark Pink Vest and Heart Necklace, White Legs, Dark Brown Hair Ponytail Long French Braided",2010,M,0
cty0182,"Shirt with Female Rainbow Stars Pattern, White Legs, Black Bob Cut Hair",2010,M,0
cty0183,"Suit Black, Dark Red Hair Ponytail Long, Female Dual Sided Head",2011,M,0
cty0184,"White Hoodie with Blue Pockets, Light Bluish Gray Short Legs, Red Short Bill Cap",2010,M,0
cty0185,"Dark Bluish Gray Jacket with Magenta Scarf, Blue Legs, Reddish Brown Female Hair over Shoulder",2010,M,0
cty0186,"Black Vest with Blue Striped Tie, Black Legs, White Arms, Black Male Hair (Bus Driver)",2010,M,0
cty0187,"Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Reddish Brown Female Hair over Shoulder",2010,M,0
cty0188,"Overalls with Safety Stripe Orange, Orange Legs, Red Short Bill Cap, Open Grin",2010,M,0
cty0189,"Suit Black, Black Police Hat, Brown Beard Rounded - Tram Driver",2010,M,0
cty0190,"White Hoodie with Blue Pockets, Blue Legs, Dark Brown Mid-Length Tousled Hair",2010,M,0
cty0191,"Green V-Neck Sweater, Dark Blue Legs, Dark Brown Short Tousled Hair, Glasses",2010,M,0
cty0192,"White Hoodie with Blue Pockets, Blue Short Legs, Red Short Bill Cap",2010,M,0
crs076,Acer,2011,M,0
cty0193,"Sweater Cropped with Bow, Heart Necklace, Dark Blue Short Legs, Black Female Hair Ponytail",2010,M,0
cty0194,"Green V-Neck Sweater, Light Bluish Gray Legs, Dark Brown Tousled Hair",2010,M,0
cty0195,"Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Black Female Hair",2010,M,0
cty0196,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Blue Legs, Blue Helmet, Orange Sunglasses",2010,M,0
cty0197,"Police - City Leather Jacket with Gold Badge, White Short Bill Cap, Silver Sunglasses, Life Jacket",2010,M,0
cty0198,"Police - City Leather Jacket with Gold Badge, White Short Bill Cap, Vertical Cheek Lines",2010,M,0
cty0199,"Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Crooked Smile",2011,M,0
cty0200,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Smirk and Stubble Beard",2011,M,0
cty0201,"Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack",2011,M,0
cty0202,"Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap",2011,M,0
cty0942,Tourist,2018,M,0
cty0203,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack",2011,M,0
cty0204,"Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Smirk and Stubble Beard",2011,M,0
cty0205,"Police - City Suit with Blue Tie and Badge, Black Legs, Vertical Cheek Lines, White Hat, Life Jacket",2011,M,0
cty0206,"Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Gold Tooth",2011,M,0
cty0207,"Police - City Leather Jacket with Gold Badge and POLICE on Back, White Short Bill Cap, Life Jacket",2011,M,0
cty0208,"Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth",2011,M,0
cty0209,"Police - City Suit with Blue Tie and Badge, Black Legs, White Hat, Brown Beard Rounded",2011,M,0
cty0210,"Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Open Grin",2011,M,0
cty0211,"Police - City Suit with Blue Tie and Badge, Black Legs, Black Bob Cut Hair",2011,M,0
cty0212,"Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Orange Short Tousled Hair",2011,M,0
sh471,Reverse Flash Zoom,2018,M,0
cty0213,"Overalls with Tools in Pocket Blue, Blue Cap, Standard Grin",2007,M,0
cty0214,"Overalls with Tools in Pocket Blue, Orange Short Bill Cap, Blue Short Legs, D-Basket Undetermined Eyebrows",1900,M,0
cty0214a,"Overalls with Tools in Pocket Blue, Orange Short Bill Cap, Blue Short Legs, D-Basket, Black Eyebrows",2011,M,0
cty0214b,"Overalls with Tools in Pocket Blue, Orange Short Bill Cap, Blue Short Legs, D-Basket, Reddish Brown Eyebrows",2011,M,0
cty0320,"Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap, Crooked Smile",2012,M,0
cty0215,"Overalls with Safety Stripe Orange, Orange Legs, Dark Brown Tousled Hair, Open Grin and Freckles",2011,M,0
cty0216,"Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Brown Short Tousled Hair",2011,M,0
cty0217,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth, Backpack",2011,M,0
cty0218,"Police - City Suit with Blue Tie and Badge, Black Legs, Black Eyebrows, White Hat",2011,M,0
cty0219,"Police - City Shirt with Dark Blue Tie and Gold Badge, Dark Blue Legs, White Short Bill Cap",2011,M,0
cty0220,"Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided, Brown Eyebrows",2011,M,0
cty0220a,"Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided, Black Eyebrows",2011,M,0
cty0221,"Spacesuit, White Legs, Blue Short Bill Cap, Brown Eyebrows",2011,M,0
cty0222,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Thin Grin, Backpack Undetermined Eyebrows",1900,M,0
cty0222a,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Black Eyebrows, Thin Grin, Backpack",2011,M,0
cty0222b,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Reddish Brown Eyebrows, Thin Grin, Backpack",2011,M,0
cty0223,"Spacesuit, White Legs, Space Helmet, Orange Sunglasses",2011,M,0
cty0224,"Blue Jacket with Pockets and Orange Stripes, Blue Legs, Blue Short Bill Cap, Glasses, Open Smile",2011,M,0
cty0225,"Spacesuit, White Legs, Blue Short Bill Cap, Eyelashes",2011,M,0
cty0225a,"Spacesuit, White Legs, Blue Short Bill Cap, Eyelashes, Black Eyebrows",2011,M,0
cty0226,"Spacesuit, White Legs, Blue Short Bill Cap, Black Eyebrows",2011,M,0
cty0227,"Blue Jacket with Pockets and Orange Stripes, Blue Legs, Orange Short Bill Cap, Silver Sunglasses",2011,M,0
cty0228,"Police - City Leather Jacket with Gold Badge and POLICE on Back, White Helmet, Trans-Black Visor",2011,M,0
cty0229,"White Hoodie with Blue Pockets, Blue Short Legs, Lime Short Bill Cap, Life Jacket",2011,M,0
cty0229a,"White Hoodie with Blue Pockets, Blue Short Legs, Lime Short Bill Cap, Life Jacket Center Buckle",2011,M,0
cty0230,"Police - City Leather Jacket with Gold Badge and POLICE on Back, White Helmet, Trans-Black Visor, Cheek Lines",2011,M,0
cty0231,"Police - City Leather Jacket with Gold Badge and POLICE on Back, White Short Bill Cap, Lopsided Smile",2011,M,0
cty0232,"Plaid Button Shirt, Blue Legs, Dark Orange Short Tousled Hair, Yellow Life Jacket, Thin Grin with Teeth",2011,M,0
cty0232a,"Plaid Button Shirt, Blue Legs, Dark Orange Short Tousled Hair, Yellow Life Jacket Center Buckle, Thin Grin with Teeth",2011,M,0
cty0233,"Shirt with Female Rainbow Stars Pattern, Blue Legs, Reddish Brown Ponytail Hair, Brown Eyebrows",2011,M,0
cty0233a,"Shirt with Female Rainbow Stars Pattern, Blue Legs, Reddish Brown Ponytail Hair, Black Eyebrows",2011,M,0
cty0234,"White Hoodie with Blue Pockets, Blue Legs, Blue Short Bill Cap",2011,M,0
cty0235,"Diver, Flippers, Stubble Beard and Moustache and Sideburns, Scuba Tank",2011,M,0
cty0236,"Lifeguard - Leather Jacket with Zipper, Red Lines and Logo Pattern, Life Jacket, Red Short Bill Cap",2011,M,0
cty0236a,"Lifeguard - Leather Jacket with Zipper, Red Lines and Logo Pattern, Life Jacket Center Buckle, Red Short Bill Cap",2011,M,0
cty0238,"Overalls with Safety Stripe Orange, Orange Legs and Dark Bluish Gray Hips, Black Knit Cap",2008,M,0
cty0239,Lighthouse Keeper,2011,M,0
cty0240,"White Hoodie with Blue Pockets, Dark Green Legs, Dark Orange Short Tousled Hair",2011,M,0
cty0241,"Police - City Suit with Blue Tie and Badge, Black Legs, Reddish Brown Female Hair over Shoulder",2011,M,0
cty0242,"Police - City Leather Jacket with Gold Badge, White Helmet, Trans-Black Visor, Black Eyebrows",2011,M,0
cty0243,"Coast Guard City - Kayaker, without Life Jacket",2009,M,0
cty0244,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Black Legs, Messy Red Hair, Red Construction Helmet",2009,M,0
cty0245,"Overalls Farmer Green, Black Short Bill Cap and Glasses",2011,M,0
cty0246,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Orange Legs, Red Construction Helmet, Glasses with Gray Side Frames (Crane Operator)",2011,M,0
cty0247,"Overalls with Tools in Pocket Blue, Dark Bluish Gray Knit Cap",2011,M,0
cty0248,"Blue Jacket with Pockets and Orange Stripes, Red Legs, Red Short Bill Cap",2011,M,0
cty0249,"Shirt with Female Rainbow Stars Pattern, Blue Legs, Reddish Brown Ponytail Hair, Life Jacket",2011,M,0
cty0249a,"Shirt with Female Rainbow Stars Pattern, Blue Legs, Reddish Brown Ponytail Hair, Life Jacket Center Buckle",2011,M,0
cty0250,Jet Skier Male,2011,M,0
cty0250a,"Jet Skier Male, Life Jacket Center Buckle",2011,M,0
cty0251,"Fire - Reflective Stripes, Black Legs, Silver Fire Helmet, Beard and Glasses, Life Jacket",2010,M,0
cty0252,Ice Fisherman,2011,M,0
cty0253,"Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Missing Tooth",2011,M,0
cty0254,"Police - Jail Prisoner Jacket over Prison Stripes, Black Legs, Black Knit Cap, Gold Tooth, Bandana",2011,M,0
cty0255,"Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Scowl",2011,M,0
cty0256,"Police - City Leather Jacket with Gold Badge and POLICE on Back, White Hat, Lopsided Smile",2011,M,0
cty0257,Diver - Wide Grin,2011,M,0
cty0258,"Blue Jacket with Pockets and Orange Stripes, Blue Legs, Blue Short Bill Cap, Crooked Smile",2010,M,0
cty0436,"Classic Space Minifigure Floating Pattern, Dark Tan Short Legs, Red Short Bill Cap",2013,M,0
cty0260,"Forest Police - Dark Tan Shirt with Pockets, Radio and Gold Badge, Dark Blue Legs, Campaign Hat, Silver Sunglasses",2012,M,0
cty0261,"Green V-Neck Sweater, Dark Blue Legs, Dark Brown Short Tousled Hair, Smirk and Stubble Beard",2012,M,0
cty0262,"Medium Blue Female Shirt with Two Buttons and Shell Pendant, Tan Legs, Dark Tan Mid-Length Tousled Hair",2012,M,0
cty0263,"Forest Police - Dark Tan Jacket with Pockets, Gold Badge and Braid, Olive Green Tie, Dark Tan Legs, Campaign Hat",2012,M,0
cty0264,"Forest Police - Dark Tan Shirt with Pockets, Radio and Gold Badge, Dark Blue Legs, Campaign Hat, Black and Silver Sunglasses",2012,M,0
cty0265,"Police - Jail Prisoner Torn Overalls over Prison Stripes, Sand Blue Legs, Dark Red Short Bill Cap",2012,M,0
cty0266,"Police - Jail Prisoner Shirt with Prison Stripes and Torn out Sleeves, Dark Brown Legs, Dark Bluish Gray Knit Cap",2012,M,0
cty0267,"Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet",2012,M,0
cty0268,"Overalls Blue over V-Neck Shirt, Blue Legs, Blue Short Bill Cap, Beard and Glasses",2012,M,0
cty0269,"Overalls Blue over V-Neck Shirt, Blue Legs, Blue Short Bill Cap, Eyelashes and Smile",2012,M,0
cty0270,"Plaid Button Shirt, Light Bluish Gray Legs, Dark Tan Male Hair, Glasses",2012,M,0
cty0271,"Paramedic - Red Uniform, Female, Black Bob Cut Hair",2012,M,0
cty0272,"Paramedic - Red Uniform, Male, Tousled Hair",2012,M,0
cty0273,"Forest Police - Dark Tan Shirt with Pockets, Radio and Gold Badge, Dark Blue Legs, Campaign Hat, Angry Eyebrows and Scowl, White Pupils",2012,M,0
cty0274,"Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet, Life Jacket Center Buckle, Black and Pearl Dark Gray Sunglasses",2012,M,0
cty0275,"Sunset and Palm Trees - Male, Blue Legs, Dark Orange Short Tousled Hair, Lopsided Grin",2012,M,0
cty0276,"Forest Police - Dark Tan Shirt with Pockets, Radio and Gold Badge, Dark Blue Legs, White Helmet with Visor, Black and Silver Sunglasses",2012,M,0
cty0277,"Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet, Life Jacket Center Buckle, Orange Sunglasses",2012,M,0
cty0278,"Fire - Pilot Male, Red Fire Suit with Carabiner, Dark Blue Legs with Map, White Helmet, Orange Sunglasses",2012,M,0
cty0279,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Sweat Drops",2012,M,0
cty0280,"Fire - Pilot Female, Red Fire Suit with Carabiner, Dark Blue Legs with Map, White Helmet, Red Lips",2012,M,0
cty0281,"Blouse with Buttons, Belt and Necklace, Red Legs, Dark Brown Hair Ponytail Long French Braided",2012,M,0
cty0282,"Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Aviator Cap and Goggles, Missing Tooth",2012,M,0
cty0283,"Police - Jail Prisoner Torn Overalls over Prison Stripes, Sand Blue Legs, Dark Red Short Bill Cap, Life Jacket Center Buckle",2012,M,0
cty0284,"Forest Police - Dark Tan Shirt with Pockets, Radio and Gold Badge, Dark Blue Legs, Campaign Hat, Orange Sunglasses, Life Jacket Center Buckle",2012,M,0
cty0285,"White Hoodie with Blue Pockets, Light Bluish Gray Short Legs, Light Bluish Gray Sports Helmet",2011,M,0
cty0286,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet",2012,M,0
cty0287,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Yellow Air Tanks",2012,M,0
cty0288,"Police - Jail Prisoner 60675 Hoodie over Prison Stripes, Green Legs, Dark Bluish Gray Knit Cap",2012,M,0
cty0289,"Police - City Shirt with Dark Blue Tie and Gold Badge, Dark Blue Legs, Black Hat",2012,M,0
njo262,Cole RX,2016,M,0
cty0290,"Blue Jacket with Pockets and Orange Stripes, Blue Legs, Black Short Bill Cap, Gray Beard",2012,M,0
cty0291,"Overalls with Tools in Pocket Blue, Red Construction Helmet, Black Eyebrows, Thin Grin",2012,M,0
cty0292,"Sweater Cropped with Bow, Heart Necklace, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided",2012,M,0
cty0293,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Dark Tan Legs, Blue Short Bill Cap",2012,M,0
cty0294,"Overalls with Safety Stripe Orange, Orange Legs, Red Short Bill Cap, Silver Sunglasses",2012,M,0
cty0295,"Blue Jacket with Pockets and Orange Stripes, Blue Legs, Lime Short Bill Cap, Open Grin",2012,M,0
cty0296,"Overalls Farmer Green, Lime Short Bill Cap",2012,M,0
cty0297,"Police - Jail Prisoner 50380 Prison Stripes, Light Bluish Gray Legs, Black Knit Cap, Bandana",2011,M,0
cty0298,"Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Black Cap",2011,M,0
cty0299,"Police - Jail Prisoner Jacket over Prison Stripes, Light Bluish Gray Legs, Black Knit Cap, Missing Tooth",2011,M,0
cty0300,"Fire - Bright Light Orange Fire Suit with Utility Belt, Black Short Bill Cap, Beard and Glasses",2012,M,0
cty0301,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Yellow Air Tanks, Sweat Drops",2012,M,0
cty0302,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Crooked Smile and Scar",2012,M,0
cty0303,"Fire - Reflective Stripes, Dark Bluish Gray Legs, White Standard Helmet, Cheek Lines",2008,M,0
cty0304,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Yellow Air Tanks, Red Lips",2012,M,0
cty0305,"Sunset and Palm Trees - Male, Green Legs, Reddish Brown Male Hair, Sunglasses and Stubble",2011,M,0
cty0306,"Forest Police - Dark Tan Shirt with Pockets, Dark Blue Legs, Campaign Hat, Black and Silver Sunglasses, Life Jacket Center Buckle",2012,M,0
cty0307,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Yellow Air Tanks, Black Eyebrows, Chin Dimple",2012,M,0
cty0308,"Red Jacket with Zipper Pockets and Classic Space Logo, Blue Legs, Dark Orange Short Tousled Hair, Orange Sunglasses",2011,M,0
cty0309,"Flannel Shirt with Pocket and Belt, Sand Blue Legs, Mining Helmet, Safety Goggles",2012,M,0
cty0310,"Miner - Overalls Blue over V-Neck Shirt, Blue Legs, Mining Helmet, Crooked Smile and Scar",2012,M,0
cty0311,"Miner - Shirt with Harness and Wrench, Dark Tan Legs, Mining Helmet, Sweat Drops",2012,M,0
cty0312,"Red Shirt with 3 Silver Logos, Dark Blue Arms, Light Bluish-Gray Legs, Dark Orange Hair",2012,M,0
cty0313,"Sweater Cropped with Bow, Heart Necklace, Dark Tan Legs, Black Female Hair Mid-Length",2012,M,0
cty0314,"Orange Jacket with Hood over Light Blue Sweater, Light Bluish Gray Legs, Reddish Brown Male Hair",2012,M,0
cty0315,"Businessman - Pinstripe Jacket and Gold Tie, Dark Blue Legs, Dark Tan Mid-Length Tousled Hair, Smirk and Stubble",2012,M,0
cty0316,"Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Black Short Bill Cap, Brown Beard Rounded",2012,M,0
cty0317,"Paramedic - Red Uniform, Female, Blue Short Bill Cap",2012,M,0
cty0318,"Green V-Neck Sweater, Light Bluish Gray Legs, Reddish Brown Hair",2012,M,0
cty0319,"Doctor - Long Lab Coat over Dark Azure Shirt, Stethoscope, Black Smooth Hair",2012,M,0
cty0321,"Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap, Open Mouth Smile",2012,M,0
cty0322,"Miner - Shirt with Tie and Suspenders, Mining Helmet, Beard",2012,M,0
cty0323,"Fire - Pilot Male, Red Fire Suit with Carabiner, Dark Blue Legs, White Helmet, Trans-Black Visor, Orange Safety Glasses",2012,M,0
cty0324,"Spacesuit, White Legs, Space Helmet, Black Eyebrows",2012,M,0
cty0325,"Plaid Button Shirt, Dark Tan Legs, Dark Red Short Bill Cap, Dark Bluish Gray Beard and Eyebrows",2012,M,0
cty0326,"Overalls Farmer Green, Dark Bluish Gray Knit Cap",2012,M,0
cty0327,"Female Corset with Gold Panel Front and Lace Up Back Pattern, Black Legs, Black Bob Cut Hair",2012,M,0
cty0328,"Winter Jacket Zipper, Tan Short Legs, Dark Orange Short Tousled Hair",2012,M,0
cty0329,"Dark Bluish Gray Jacket with Magenta Scarf, Dark Blue Legs, Dark Tan Female Hair",2012,M,0
cty0330,"Green V-Neck Sweater, Dark Brown Legs, Light Bluish Gray Male Hair",2012,M,0
cty0331,"Medium Blue Jacket with Light Purple Scarf, Dark Blue Short Legs, Dark Brown Mid-Length Tousled Hair",2012,M,0
cty0332,"Leather Jacket with Zipper, Red Lines and Logo Pattern, Light Bluish Gray Short Legs, Light Bluish Gray Sports Helmet",2012,M,0
cty0333,"Miner - Shirt with Harness and Wrench, Sand Blue Legs, Red Short Bill Cap",2012,M,0
cty0334,"Flannel Shirt with Pocket and Belt, Dark Tan Legs, Mining Helmet, Safety Goggles",2012,M,0
cty0335,"Overalls with Tools in Pocket Blue, Black Short Bill Cap, Chin Dimple",2012,M,0
cty0336,"Winter Jacket Zipper, Dark Blue Short Legs, Light Bluish Gray Sports Helmet",2012,M,0
cty0337,"Fire - Bright Light Orange Fire Suit with Utility Belt, Reddish Brown Female Hair over Shoulder",2012,M,0
cty0338,"Fire - Bright Light Orange Fire Suit with Utility Belt, Dark Red Fire Helmet, Orange Sunglasses",2012,M,0
cty0339,"Sweater Cropped with Bow, Heart Necklace, Blue Short Legs, Dark Brown Hair Ponytail Long French Braided, Freckles",2012,M,0
cty0340,"Overalls Blue over V-Neck Shirt, Blue Legs, Red Construction Helmet",2012,M,0
cty0341,Police - LEGO City Undercover Chase McCain,2012,M,0
cty0342,"Fire - Reflective Stripe Vest with Pockets and Shoulder Strap, Dark Red Fire Helmet",2013,M,0
cty0343,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Crooked Smile and Scar",2013,M,0
cty0344,"Fire - Reflective Stripe Vest with Pockets and Shoulder Strap, White Helmet",2013,M,0
cty0345,"Fire Chief - Reflective Stripes with Pockets and Shoulder Strap, Gold Fire Helmet",2013,M,0
cty0346,"Medium Blue Female Shirt with Two Buttons and Shell Pendant, White Legs, Bright Light Yellow Female Hair over Shoulder",2013,M,0
cty0347,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Black Eyebrows",2013,M,0
cty0348,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Yellow Air Tanks, Sweat Drops",2013,M,0
cty0349,"Fire - Pilot Male, Red Fire Suit with Carabiner, Reflective Stripes on Black Legs, White Helmet, Silver Sunglasses",2013,M,0
cty0350,"Fire Chief - White Shirt with Tie and Belt, Black Legs, Gold Fire Helmet",2013,M,0
cty0351,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Sweat Drops",2013,M,0
cty0352,"Green V-Neck Sweater, Dark Brown Legs, Dark Brown Short Tousled Hair, Safety Goggles",2013,M,0
cty0353,"Pinstripe Vest, Red Tie and Pocket Watch, Dark Bluish Gray Legs, Light Bluish Gray Male Hair",2013,M,0
cty0354,"Female Dark Purple Blouse with Gold Sash and Flowers, White Legs, Black Bob Cut Hair",2013,M,0
cty0355,"Medium Blue Female Shirt with Two Buttons and Shell Pendant, Black Legs, Tan Tousled and Layered Hair",2013,M,0
cty0356,"Police - LEGO City Undercover Chase McCain, Dark Blue Legs",2013,M,0
cty0357,Police - LEGO City Undercover Elite Police Motorcycle Officer,2013,M,0
cty0358,"Police - City Burglar, Dark Bluish Gray Knit Cap, Mask",2013,M,0
cty0359,Police - LEGO City Undercover Elite Police Helicopter Pilot,2013,M,0
cty0360,Police - LEGO City Undercover Elite Police Officer 1 - Brown Beard,2013,M,0
cty0360a,Police - LEGO City Undercover Elite Police Officer 1 - Black Beard,2013,M,0
cty0361,Police - LEGO City Undercover Elite Police Officer 2,2013,M,0
cty0362,Police - LEGO City Undercover Elite Police Officer 3,2013,M,0
cty0363,"Police - City Burglar, Black Hair, Mask",2013,M,0
cty0365,"Overalls with Safety Stripe Orange, Orange Legs, Black Short Bill Cap, Brown Eyebrows and Open Smile",2013,M,0
cty0366,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Dark Tan Legs, Red Construction Helmet, Safety Goggles",2013,M,0
cty0367,"Overalls with Tools in Pocket Blue, Blue Short Bill Cap, Thin Grin",2013,M,0
cty0368,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Orange Legs, Red Construction Helmet, Open Grin",2013,M,0
cty0369,"Fire - Reflective Stripes with Pockets and Shoulder Strap, Dark Red Fire Helmet, Beard Light Brown Angular",2013,M,0
cty0370,"Dark Bluish Gray Jacket with Magenta Scarf, Dark Tan Legs, Dark Orange Female Hair over Shoulder",2013,M,0
cty0371,"Fire - Reflective Stripe Vest with Pockets and Shoulder Strap, Dark Red Short Bill Cap, Life Jacket Center Buckle",2013,M,0
cty0372,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Life Jacket Center Buckle",2013,M,0
cty0373,"Octan - Jacket with Red and Green Stripe, Red Hips and Green Legs, Red Helmet, Trans-Black Visor, Silver Sunglasses, Life Jacket Center Buckle",2013,M,0
cty0435,"Race Car Driver, White Race Suit with Octan Logo, Red Helmet with Trans-Black Visor, Smirk and Stubble Beard",2013,M,0
cty0374,"Octan - Jacket with Red and Green Stripe, Red Hips and Green Legs, Red Helmet, Trans-Black Visor, Smirk and Stubble Beard, Life Jacket Center Buckle",2013,M,0
cty0375,Police - LEGO City Undercover Elite Police Officer 4,2013,M,0
dis054,Mickey Mouse - Blue Overalls and Red Top,2021,M,0
cty0376,Police - LEGO City Undercover Elite Police Officer 5,2013,M,0
cty0377,Police - LEGO City Undercover Elite Police Officer 6,2013,M,0
cty0378,Police - LEGO City Undercover Elite Police Officer 7,2013,M,0
cty0379,"Fire - Reflective Stripe Vest with Pockets and Shoulder Strap, Dark Brown Ponytail and Swept Sideways Fringe",2013,M,0
cty0380,"Fire Chief - White Shirt with Tie and Belt, Black Legs, Dark Orange Short Tousled Hair",2013,M,0
cty0381,"Fire - Reflective Stripes with Utility Belt, Dark Red Fire Helmet, Gray Beard",2013,M,0
cty0382,"Fire - Reflective Stripe Vest with Pockets and Shoulder Strap, Dark Red Fire Helmet, Life Jacket Center Buckle",2013,M,0
cty0383,"Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet, Black and Silver Sunglasses, NO Eyebrows",2012,M,0
cty0383a,"Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet, Black and Silver Sunglasses, Black Eyebrows",2016,M,0
cty0384,"Astronaut, White Legs, Underwater Helmet, Visor",2011,M,0
cty0385,"Monster Truck Driver, Race Suit with Airborne Spoilers Logo, Black Helmet with Trans-Black Visor, Crooked Smile",2013,M,0
cty0386,"Monster Truck Mechanic, Race Suit with Airborne Spoilers Logo, Red Cap with Hole, Headphones, Black and Silver Sunglasses",2013,M,0
cty0387,"Monster Truck Mechanic, Race Suit with Airborne Spoilers Logo, Red Cap with Hole, Safety Goggles",2013,M,0
